0.0056 -0.0278 -0.0278 -0.0389 -1.4957 -2.1368 -2.1368 -4.9145
0.0056 -0.0167 -0.0167 -0.0389 -1.4957 -1.2821 -1.2821 -4.9145
0.0056 -0.0056 -0.0056 -0.0389 -1.4957 -0.4274 -0.4274 -4.9145
0.0056 0.0056 0.0056 -0.0389 -1.4957 0.4274 0.4274 -4.9145
0.0056 0.0167 0.0167 -0.0389 -1.4957 1.2821 1.2821 -4.9145
0.0056 0.0278 0.0278 -0.0389 -1.4957 2.1368 2.1368 -4.9145
0.0056 0.0389 0.0389 -0.0389 -1.4957 2.9915 2.9915 -4.9145
0.0056 0.0500 0.0500 -0.0389 -1.4957 3.8462 3.8462 -4.9145
0.0167 -0.0500 -0.0500 -0.0389 -0.0000 -3.8462 -3.8462 -4.2735
0.0167 -0.0389 -0.0389 -0.0389 -0.0000 -2.9915 -2.9915 -4.2735
0.0167 -0.0278 -0.0278 -0.0389 -0.0000 -2.1368 -2.1368 -4.2735
0.0167 -0.0167 -0.0167 -0.0389 -0.0000 -1.2821 -1.2821 -4.2735
0.0167 -0.0056 -0.0056 -0.0389 -0.0000 -0.4274 -0.4274 -4.2735
0.0167 0.0056 0.0056 -0.0389 -0.0000 0.4274 0.4274 -4.2735
0.0167 0.0167 0.0167 -0.0389 -0.0000 1.2821 1.2821 -4.2735
0.0167 0.0278 0.0278 -0.0389 -0.0000 2.1368 2.1368 -4.2735
0.0167 0.0389 0.0389 -0.0389 -0.0000 2.9915 2.9915 -4.2735
0.0167 0.0500 0.0500 -0.0389 -0.0000 3.8462 3.8462 -4.2735
0.0278 -0.0500 -0.0500 -0.0389 1.4957 -3.8462 -3.8462 -3.6325
0.0278 -0.0389 -0.0389 -0.0389 1.4957 -2.9915 -2.9915 -3.6325
0.0278 -0.0278 -0.0278 -0.0389 1.4957 -2.1368 -2.1368 -3.6325
0.0278 -0.0167 -0.0167 -0.0389 1.4957 -1.2821 -1.2821 -3.6325
0.0278 -0.0056 -0.0056 -0.0389 1.4957 -0.4274 -0.4274 -3.6325
0.0278 0.0056 0.0056 -0.0389 1.4957 0.4274 0.4274 -3.6325
0.0278 0.0167 0.0167 -0.0389 1.4957 1.2821 1.2821 -3.6325
0.0278 0.0278 0.0278 -0.0389 1.4957 2.1368 2.1368 -3.6325
0.0278 0.0389 0.0389 -0.0389 1.4957 2.9915 2.9915 -3.6325
0.0278 0.0500 0.0500 -0.0389 1.4957 3.8462 3.8462 -3.6325
0.0389 -0.0500 -0.0500 -0.0389 2.9915 -3.8462 -3.8462 -2.9915
0.0389 -0.0389 -0.0389 -0.0389 2.9915 -2.9915 -2.9915 -2.9915
0.0389 -0.0278 -0.0278 -0.0389 2.9915 -2.1368 -2.1368 -2.9915
0.0389 -0.0167 -0.0167 -0.0389 2.9915 -1.2821 -1.2821 -2.9915
